ID,true_easting,true_northing,easting_off_grid3_se_corner,northing_off_grid3_se_corner
18712,678028.1167,4151679.954,-61770.30932,53441.65143
18713,689534.2508,4182483.831,-50264.17515,84245.52754
18715,718048.8455,4125563.877,-21749.58048,27325.57437
18717,702762.328,4125909.952,-37036.09801,27671.64941
18718,725343.2042,4131867.368,-14455.22182,33629.0654
18719,717597.0294,4137910.902,-22201.39658,39672.59875
18720,722907.5428,4125161.531,-16890.88322,26923.22768
18721,708276.9119,4133376.152,-31521.51409,35137.84891
18722,735047.019,4106214.188,-4751.407011,7975.885168
18725,681439.1708,4156757.51,-58359.25516,58519.20746
18726,655367.0724,4171527.601,-84431.35363,73289.29807
18728,652925.6533,4143130.701,-86872.77271,44892.39824
18729,702832.7566,4115314.155,-36965.66943,17075.85191
18732,670851.3239,4151469.437,-68947.10213,53231.13358
18733,719312.7662,4124302.198,-20485.65979,26063.89526
18734,655144.3437,4136981.889,-84654.08227,38743.58626
18735,679777.195,4156656.403,-60021.23105,58418.09991
18736,705272.5919,4102946.379,-34525.83406,4708.07606
18739,676633.8668,4147017.843,-63164.55919,48779.53996
18740,678335.8775,4153765.764,-61462.54848,55527.4606
18741,702644.6715,4154492.832,-37153.75449,56254.52868
18744,672451.7168,4143457.638,-67346.70924,45219.33459
18745,718513.4409,4104404.428,-21284.98507,6166.124985
18746,686729.8267,4098396.638,-53068.59931,158.3350588
18748,654065.9238,4161533.943,-85732.50215,63295.6402
18749,699274.5582,4150892.116,-40523.86782,52653.81321
18751,738718.1843,4117392.913,-1080.241703,19154.60984
18752,726924.5806,4115414.825,-12873.84545,17176.52173
18753,724300.3323,4140412.811,-15498.09366,42174.50809
18754,673898.0543,4159654.027,-65900.37167,61415.72396
18757,693221.7172,4114151.397,-46576.70881,15913.09406
18758,676150.7525,4158632.1,-63647.67349,60393.79669
18759,719688.2395,4126276.171,-20110.18649,28037.86753
18760,737992.3494,4116323.21,-1806.076612,18084.90658
18761,738728.4999,4117479.296,-1069.926107,19240.99318
18762,713943.297,4122430.176,-25855.12902,24191.87293
18763,694267.5289,4147733.942,-45530.89706,49495.63902
18764,719099.9731,4119020.327,-20698.45288,20782.0237
18765,684851.4884,4151583.48,-54946.93759,53345.17692
18766,672488.8879,4160163.189,-67309.53809,61924.88623
18767,704031.4099,4102392.86,-35767.01608,4154.557385
18768,725299.3294,4123665.355,-14499.09656,25427.05248
18769,707852.425,4128486.366,-31946.00096,30248.06335
18770,671615.8302,4147380.264,-68182.59584,49141.96112
18771,683379.5016,4150352.08,-56418.92438,52113.77723
18772,674077.187,4133214.593,-65721.239,34976.28977
18775,737742.4138,4112732.937,-2056.012183,14494.63397
18777,656280.622,4148992.487,-83517.80402,50754.18364
18778,693319.7891,4114353.16,-46478.63692,16114.85719
18779,723296.5037,4124145.807,-16501.92229,25907.50384
18780,680366.1029,4168884.167,-59432.32305,70645.86393
18782,728111.7773,4124484.984,-11686.64869,26246.68108
18783,734943.1501,4112003.128,-4855.275884,13764.82451
18784,702529.1278,4139374.562,-37269.29818,41136.25917
18787,709485.9973,4114674.284,-30312.42867,16435.98064
18789,723641.9105,4124618.868,-16156.51549,26380.56454
18791,680602.0544,4153736.513,-59196.37156,55498.21027
18792,724188.0571,4112751.441,-15610.3689,14513.13753
18794,724160.6127,4126660.502,-15637.81331,28422.19895
18795,736407.3445,4112317.02,-3391.081494,14078.71701
18796,653960.4171,4173118.455,-85838.00888,74880.15234
18797,723482.7521,4127129.276,-16315.67387,28890.97308
18798,727036.0318,4116756.048,-12762.39425,18517.74492
18799,712612.4522,4133303.595,-27185.97375,35065.29172
18800,665417.9749,4134656.477,-74380.45114,36418.17438
18802,718867.8825,4154049.608,-20930.54346,55811.30483
18805,721444.7212,4130157.683,-18353.70478,31919.37963
18806,677328.8095,4161198.765,-62469.61646,62960.46228
18807,726899.6616,4116045.627,-12898.76442,17807.32401
18808,698365.5627,4144826.681,-41432.86327,46588.37827
18809,723963.1139,4101410.766,-15835.31206,3172.462935
18811,686865.0967,4158527.234,-52933.32932,60288.93052
18815,703927.9987,4102678.878,-35870.42725,4440.575161
18817,676501.4121,4146075.613,-63297.01388,47837.31037
18819,669240.5341,4161042.006,-70557.89192,62803.70307
18825,737995.3819,4118765.179,-1803.044075,20526.87645
18827,718910.5978,4104781.94,-20887.82819,6543.637206
18828,674627.5739,4143950.323,-65170.8521,45712.02019
18829,724131.8101,4147754.054,-15666.61587,49515.75093
18830,707803.3372,4139895.463,-31995.08884,41657.15953
18832,697087.3767,4111903.949,-42711.04927,13665.64618
18834,702517.1729,4122457.965,-37281.25306,24219.66153
18838,673375.0768,4139951.575,-66423.34925,41713.27239
18839,673108.8639,4153172.787,-66689.56208,54934.48389
18840,662946.004,4136756.305,-76852.42195,38518.00167
18841,685176.4174,4158666.664,-54622.00863,60428.36149
18842,672999.9471,4155952.618,-66798.47892,57714.3145
18843,672482.5548,4144797.288,-67315.87116,46558.98514
18844,669308.0073,4140325.962,-70490.41873,42087.65897
18845,703187.5853,4125699.69,-36610.8407,27461.38718
18846,697327.467,4146827.913,-42470.95898,48589.60973
18847,675327.9863,4158218.225,-64470.43968,59979.92152
18848,684480.3019,4141983.807,-55318.12413,43745.50431
18849,727834.8444,4121319.77,-11963.58162,23081.46681
18852,730266.4737,4100415.857,-9531.952344,2177.553817
18853,726942.4747,4126903.685,-12855.95134,28665.38224
18854,738530.588,4117744.356,-1267.838013,19506.05313
18858,669214.3696,4160864.084,-70584.05638,62625.78088
18860,653784.8917,4162235.167,-86013.5343,63996.86393
18861,695185.0882,4148061.709,-44613.3378,49823.40584
18862,654790.0672,4172186.966,-85008.3588,73948.66314
18863,728112.9385,4111507.985,-11685.48753,13269.68212
18864,727284.4173,4116056.29,-12514.00868,17817.98698
18865,680440.6809,4149752.89,-59357.74511,51514.58726
18867,706210.7167,4103032.346,-33587.70932,4794.042668
18868,695131.9805,4141140.23,-44666.44551,42901.92686
18870,658764.558,4162307.919,-81033.86799,64069.61574
18871,670880.3974,4152068.89,-68918.02864,53830.58692
18873,735336.749,4106180.804,-4461.677049,7942.500963
18874,704827.2286,4128197.251,-34971.19739,29958.94763
18876,738583.4916,4117125.174,-1214.934424,18886.87089
18877,671638.5993,4147616.15,-68159.82667,49377.84661
18878,726744.0118,4126195.194,-13054.41418,27956.8911
18879,658465.63,4142463.02,-81332.79599,44224.71672
18881,731765.7281,4112578.161,-8032.69791,14339.85837
18883,666957.3167,4134355.263,-72841.10934,36116.9597
18884,717813.9392,4109165.465,-21984.48685,10927.16198
18886,721321.2196,4129866.873,-18477.20643,31628.57025
18887,654159.9234,4161599.56,-85638.50258,63361.25669
18888,681168.3501,4151721.003,-58630.07592,53482.70007
18889,674718.3728,4157281.805,-65080.05325,59043.50225
18891,694015.3145,4151734.455,-45783.1115,53496.15208
18893,736195.2256,4111932.108,-3603.200354,13693.80454
18895,680803.8164,4168986.248,-58994.60957,70747.9446
18898,711034.4595,4124084.056,-28763.96653,25845.75306
18899,692516.6438,4143604.738,-47281.78224,45366.43523
18903,668017.6643,4149747.74,-71780.76167,51509.43699
18904,736913.6593,4116897.886,-2884.766693,18659.58331
18907,704744.6499,4118251.001,-35053.77611,20012.69795
18908,701805.8869,4113770.733,-37992.53913,15532.43045
18910,678993.4016,4150222.289,-60805.02442,51983.98588
18911,727251.8669,4117328.649,-12546.55914,19090.34644
18912,676217.6321,4157153.92,-63580.79392,58915.61695
18913,677664.2243,4151189.641,-62134.20168,52951.33835
18914,718308.0433,4104757.364,-21490.38268,6519.060979
18915,674402.2475,4155118.864,-65396.17851,56880.56073
18919,685988.7537,4155020.467,-53809.67233,56782.16411
18920,670762.3473,4152040.418,-69036.07866,53802.1154
18924,672519.6427,4154677.367,-67278.78334,56439.06379
18925,703550.0528,4126577.367,-36248.37319,28339.06426
18927,724627.148,4123545.687,-15171.27798,25307.38365
18929,653098.726,4173380.089,-86699.70004,75141.78565
18930,730847.2158,4118858.708,-8951.210197,20620.40476
18931,735376.0119,4112122.264,-4422.414061,13883.96106
18933,682953.9767,4187508.026,-56844.44926,89269.72297
18934,668853.2956,4186245.961,-70945.13038,88007.65823
18936,684399.72,4170906.262,-55398.70602,72667.95853
18940,658375.7326,4168144.535,-81422.69338,69906.23209
18941,679828.3168,4165098.244,-59970.10922,66859.9406
18942,684069.8045,4146280.326,-55728.62152,48042.02264
18943,683761.1249,4097740.231,-56037.30107,-498.0721805
18945,655993.5715,4156673.552,-83804.8545,58435.24929
18946,734751.1426,4111599.688,-5047.283391,13361.38497
18949,702929.0144,4115171.255,-36869.41158,16932.95163
18950,718126.4944,4130790.661,-21671.93157,32552.35798
18953,683274.2156,4160196.806,-56524.21039,61958.50286
18954,708175.1276,4133414.436,-31623.29844,35176.13318
18955,679372.7802,4153610.514,-60425.6458,55372.21126
18956,670102.8717,4166318.11,-69695.55433,68079.80714
18957,667942.9049,4125427.183,-71855.52113,27188.88024
18958,736868.4667,4116139.478,-2929.959322,17901.17498
18959,702925.7881,4150054.993,-36872.63786,51816.69016
18960,738588.0142,4118298.845,-1210.411811,20060.54167
18961,663040.9333,4136661.189,-76757.4927,38422.88575
18962,720704.5222,4130601.042,-19093.9038,32362.73943
18963,689159.771,4163747.943,-50638.65497,65509.64038
18964,726084.2651,4115860.193,-13714.16093,17621.89022
18966,684526.6212,4154942.36,-55271.80483,56704.05686
18967,718961.5944,4150187.166,-20836.8316,51948.86268
18968,693111.6189,4149995.921,-46686.80712,51757.61806
18969,670273.1987,4165936.541,-69525.22732,67698.23788
18970,688224.1668,4149235.229,-51574.25917,50996.92639
18973,698318.077,4099628.083,-41480.34903,1389.779736
18974,654715.8899,4168994.626,-85082.53612,70756.32309
18975,663053.3384,4167960.474,-76745.08756,69722.17148
18976,712497.3831,4130184.837,-27301.04286,31946.53447
18977,703101.2681,4115221.609,-36697.15788,16983.30622
18978,687788.5871,4147925.308,-52009.83888,49687.00545
18980,682975.6252,4156904.22,-56822.80082,58665.91713
18981,660903.6583,4136601.586,-78894.7677,38363.2829
18982,670370.6246,4138239.678,-69427.80136,40001.37495
18984,681474.4608,4165525.821,-58323.96521,67287.51848
18985,673131.7795,4155048.275,-66666.64652,56809.97234
18987,738587.8251,4115229.194,-1210.600924,16990.89079
18988,719876.2328,4150376.94,-19922.19324,52138.63743
18989,684587.1392,4151107.275,-55211.28677,52868.97249
18990,725157.3382,4112021.722,-14641.08779,13783.41942
18992,694129.446,4142620.908,-45668.98003,44382.60496
18993,649520.7571,4198611.945,-90277.66891,100373.6419
18994,731962.0576,4108759.425,-7836.368405,10521.12226
18995,721511.9858,4124148.743,-18286.44018,25910.43957
18996,686156.6199,4149039.503,-53641.80615,50801.20003
18997,721256.2746,4121688.499,-18542.15136,23450.19646
19000,672450.4467,4148554.804,-67347.97928,50316.50131
19001,711909.724,4104903.585,-27888.70201,6665.28215
19003,714482.5882,4122410.808,-25315.83778,24172.50534
19004,652732.1606,4160683.508,-87066.26537,62445.20477
19006,728454.021,4124571.34,-11344.40498,26333.03737
19007,673520.8829,4156366.91,-66277.54309,58128.60686
19008,674357.4395,4155647.318,-65440.98647,57409.01466
19009,702186.6348,4154208.525,-37611.79124,55970.22216
19010,669757.5171,4165982.811,-70040.90886,67744.50772
19012,716957.8986,4129967.81,-22840.52738,31729.50745
19013,681013.5472,4149723.365,-58784.87882,51485.06151
19015,680387.2634,4149405.778,-59411.1626,51167.47501
19016,726782.1174,4114944.491,-13016.30859,16706.18795
19018,699401.7687,4150742.389,-40396.65729,52504.08641
19020,669159.9474,4142188.691,-70638.47858,43950.38801
19021,721080.745,4123669.843,-18717.68101,25431.54013
19022,676941.1407,4151756.444,-62857.28529,53518.14121
19023,701386.5039,4126590.764,-38411.9221,28352.46062
19024,706874.7097,4131547.709,-32923.7163,33309.40589
19025,734034.4038,4108502.708,-5764.022167,10264.4053
19027,718769.4117,4105042.367,-21029.01432,6804.064008
19028,704513.9877,4125650.983,-35284.43835,27412.67964
19029,702864.7126,4115909.006,-36933.71336,17670.703
19030,718218.8023,4130849.629,-21579.62365,32611.32566
19034,718916.5705,4129482.533,-20881.85547,31244.22992
19035,678648.6795,4149876.943,-61149.74654,51638.6401
19037,672918.0184,4155247.415,-66880.40756,57009.11192
19038,736941.0882,4116823.396,-2857.337843,18585.09348
19039,728565.3902,4121500.295,-11233.03579,23261.99227
19041,681844.5979,4159534.625,-57953.82815,61296.32211
19042,689166.8748,4098730.064,-50631.55117,491.7608367
19044,687949.0937,4148835.305,-51849.33235,50597.0024
19045,702952.7347,4125556.232,-36845.69127,27317.92889
19048,686474.5196,4148782.965,-53323.90638,50544.66244
19050,702861.0934,4127062.509,-36937.33261,28824.20589
19051,674375.9318,4154691.661,-65422.49417,56453.35752
19052,724006.5686,4120442.657,-15791.85741,22204.35447
19053,679086.4328,4153675.295,-60711.99322,55436.9921
19055,672585.4678,4153612.716,-67212.95822,55374.41279
19057,681157.3489,4148489.947,-58641.07712,50251.64366
19062,651875.5774,4140668.494,-87922.84861,42430.19139
19063,696576.0265,4134586.505,-43222.39946,36348.20154
19064,698043.8327,4149259.492,-41754.59334,51021.189
19065,681739.5535,4156073.101,-58058.87248,57834.79838
19069,670607.7653,4165616.031,-69190.66068,67377.72772
19070,738249.9682,4115198.767,-1548.457825,16960.46426
19071,724556.7154,4131239.237,-15241.71057,33000.93436
19072,730889.3146,4176786.018,-8909.111421,78547.71481
19074,710412.1461,4104903.737,-29386.27991,6665.433577
19075,721754.7458,4133699.07,-18043.68024,35460.76677
19076,735404.0472,4105366.423,-4394.378785,7128.119548
19077,686485.4671,4167571.126,-53312.9589,69332.82285
19079,695474.6228,4099644.637,-44323.80321,1406.334268
19080,700014.8449,4134730.505,-39783.58112,36492.20183
19081,675215.5858,4132616.281,-64582.8402,34377.97824
19083,684251.2594,4158077.542,-55547.16664,59839.23866
19086,693351.9853,4151353.589,-46446.4407,53115.28595
19087,666299.3938,4123270.262,-73499.03223,25031.95935
19088,691659.6181,4150400.319,-48138.80792,52162.01572
19089,737124.7842,4105519.673,-2673.641822,7281.370219
19090,702128.2601,4154055.188,-37670.16593,55816.88497
19091,721612.7462,4130404.332,-18185.6798,32166.02852
19094,723510.8918,4121990.934,-16287.53422,23752.63105
19096,702017.7636,4125392.235,-37780.66238,27153.93194
19097,691839.5381,4133751.848,-47958.88791,35513.54534
19099,650257.7058,4163447.214,-89540.72023,65208.91118
19101,667590.1752,4155095.182,-72208.25083,56856.87872
19102,738683.4768,4117592.423,-1114.949183,19354.12025
19103,692353.6983,4115402.176,-47444.72775,17163.87288
19106,704198.5866,4127132.078,-35599.83945,28893.7753
19107,729610.833,4099943.867,-10187.593,1705.563834
19110,652012.4476,4171087.796,-87785.9784,72849.49336
19112,695123.1854,4147995.238,-44675.24062,49756.93541
19113,735939.8046,4111949.742,-3858.621423,13711.43902
19114,679628.2595,4156328.84,-60170.1665,58090.53659
19115,730343.5272,4100345.15,-9454.898828,2106.846566
19118,686237.3976,4098879.884,-53561.02842,641.5808716
19121,685779.5507,4154233.607,-54018.87531,55995.30417
19122,692539.5632,4160239.295,-47258.86282,62000.99155
19125,702936.9206,4154494.642,-36861.50539,56256.33914
19126,711967.4492,4155679.656,-27830.97675,57441.35348
19127,692417.8363,4114546.182,-47380.5897,16307.87906
19128,677479.545,4163359.16,-62318.88096,65120.85688
19129,663430.7082,4158391.316,-76367.71779,60153.0131
19132,684123.5877,4161692.84,-55674.83829,63454.53712
19133,678677.0378,4154256.016,-61121.38821,56017.71324
19134,685455.6589,4148681.062,-54342.76709,50442.75851
19136,721271.9095,4121631.489,-18526.51655,23393.18607
19139,725340.7283,4131730.35,-14457.69773,33492.04674
19141,728053.8411,4126233.424,-11744.58492,27995.12071
19142,684780.1551,4158091.595,-55018.2709,59853.29176
19144,685707.2283,4148890.002,-54091.19766,50651.69893
19147,713143.3224,4185770.38,-26655.10363,87532.07711
19151,651967.8402,4171686.775,-87830.58582,73448.4718
19152,674656.4743,4166146.143,-65141.9517,67907.84005
19153,673100.3111,4153444.687,-66698.11494,55206.38439
19154,682080.6313,4157077.18,-57717.79468,58838.87688
19157,696192.6972,4099708.828,-43605.72881,1470.525259
19160,702164.9284,4154631.7,-37633.49758,56393.39701
19161,687780.0251,4147815.649,-52018.40091,49577.34556
19162,654595.2728,4158135.843,-85203.15323,59897.53959
19163,674285.3819,4157239.534,-65513.04413,59001.23101
19165,678539.5044,4168085.538,-61258.92161,69847.23456
19168,704112.2774,4126667.129,-35686.14865,28428.82598
19170,700643.6705,4143228.511,-39154.75546,44990.2084
19171,728157.1877,4131711.202,-11641.2383,33472.89858
19172,701103.3049,4141920.092,-38695.12115,43681.78904
19173,737131.9328,4114081.55,-2666.493174,15843.2466
19176,680368.5915,4158085.304,-59429.83446,59847.0012
19177,732531.5671,4123664.401,-7266.85892,25426.0982
19179,659805.7613,4165884.375,-79992.66471,67646.07222
19180,723660.9885,4124796.822,-16137.43751,26558.51875
19182,692357.0544,4098781.441,-47441.37164,543.1378916
19185,670823.7992,4151385.729,-68974.62682,53147.42626
19186,698670.6542,4144577.073,-41127.77183,46338.77043
19187,703378.9599,4115578.589,-36419.46605,17340.28626
19188,738631.81,4115190.163,-1166.616011,16951.85965
19191,676087.8258,4158671.425,-63710.60023,60433.12202
